bert_negative,bert_neutral,bert_positive
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0259858089946474,0.344961016727684,0.6290531742776686
0.6995791170761767,0.2791872312158822,0.0212336517079411
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0454024516731135,0.7758518937848227,0.1787456545420638
0.0206320477237521,0.7842152203479172,0.1951527319283306
0.537782436658991,0.4425164212567704,0.0197011420842387
0.0949573814868927,0.6007238030433655,0.3043188154697418
0.1366712918381585,0.7842748281996673,0.0790538799621742
0.0183245375099048,0.5549262259050013,0.4267492365850939
0.22868939681195966,0.7258798181439863,0.04543078504405399
0.5233326612785384,0.44314241904552,0.0335249196759416
0.0190984485735005,0.3502940365902242,0.6306075148362753
0.0405350697499014,0.7257879402232269,0.2336769900268717
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0069203542748433,0.1538191504334942,0.8392604952916625
0.49832701126120604,0.48283352908305605,0.018839459655737904
0.4708040461868952,0.501797568093186,0.0273983857199188
0.0287966317355758,0.8424287407009724,0.1287746275634518
0.021668393084152,0.240303619800867,0.738027987114981
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.07252742554788098,0.8265053014080747,0.10096727304404417
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0124161009798639,0.6893987610695965,0.2981851379505396
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0318148244342041,0.5724965269957126,0.3956886485700833
0.0987987860500269,0.706205697635071,0.1949955163149021
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0176763547575137,0.8581613626540767,0.1241622825884096
0.0162072502879588,0.7343986835628381,0.2493940661492031
0.0296947964934944,0.5785957151232873,0.3917094883832183
0.0347444047740758,0.8557706006731183,0.1094849945528059
0.0084209428688345,0.1749113309608286,0.8166677261703369
0.5915829020386196,0.3889321735548325,0.0194849244065479
0.4634208484758627,0.5098699445248384,0.026709206999299
0.0435582221217122,0.7228205338645827,0.2336212440137051
0.1254939064677898,0.8306711811227311,0.0438349124094791
0.0429633648748556,0.8604966581372301,0.0965399769879143
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0562642961740493,0.796755075454712,0.1469806283712387
0.3184005010187608,0.6482290601423791,0.03337043883886011
0.2422847102200105,0.7066764252376506,0.0510388645423389
0.0089880593351102,0.5754838719843858,0.4155280686805041
0.6198338501093481,0.3361063128749397,0.0440598370157121
0.6650223855864701,0.2887786978628244,0.0461989165507055
0.0083172467852459,0.1890517565890623,0.8026309966256918
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.00923235830194,0.3265475977427298,0.6642200439553302
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.011710509260944,0.5872929364231917,0.4009965543158643
0.0170870666415639,0.8063632294891211,0.176549703869315
0.0160774180599758,0.5402837456049444,0.4436388363350798
0.0244234920286067,0.7688158412253209,0.2067606667460724
0.8039453161464916,0.1798382297624179,0.0162164540910905
0.2024032190621139,0.7021395020346307,0.0954572789032554
0.0187546135627104,0.6457971051162571,0.3354482813210325
0.3574139675543066,0.5860119789472957,0.0565740534983977
0.0062912560928506,0.1154270583679034,0.878281685539246
0.0253658149445923,0.6252803895664273,0.3493537954889803
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0149478091675951,0.5539568025323988,0.4310953883000062
0.0090202989882319,0.2584038453818513,0.7325758556299168
0.4621893413865267,0.5067108216876818,0.0310998369257915
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.007230792167668,0.3048003006547679,0.6879689071775642
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.018909911644770905,0.49459442003453036,0.48649566832069874
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.1273987610250526,0.7898089407355926,0.0827922982393547
0.8755097699066359,0.1112842375680813,0.0132059925252829
0.7217289630650049,0.2619488771905463,0.0163221597444488
0.0102208877375991,0.3689033566865907,0.6208757555758102
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0401874089317824,0.8727351784709356,0.087077412597282
0.0285961853608204,0.5695770425317962,0.4018267721073834
0.0992432750817889,0.7940480649914738,0.1067086599267373
0.2015845915925636,0.7422695175272978,0.0561458908801387
0.0253197006128561,0.4727586771971738,0.50192162218997
0.8869482313166562,0.1047722332882584,0.0082795353950854
0.0127253981340735,0.6240699980269374,0.3632046038389891
0.2583936654629682,0.654620682648544,0.0869856518884878
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0120553725504008,0.2812486147449056,0.7066960127046936
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.2839382237952533,0.6849472395154231,0.0311145366893236
0.3797844123968832,0.5453073653395555,0.0749082222635613
0.0230683909585207,0.2986710391839671,0.6782605698575122
0.1043923744050944,0.7646530441489752,0.1309545814459304
0.0293637680628161,0.7346366485736757,0.2359995833635081
0.0042136392243567,0.120548267626815,0.8752380931488283
0.3492062583802265,0.5977541626169037,0.0530395790028697
0.0138163204274272,0.3944624986138544,0.5917211809587184
0.3310288986257046,0.5826506441041636,0.0863204572701318
0.0118617974663592,0.1824558980109389,0.805682304522702
0.1180444342189366,0.7237202417296136,0.1582353240514498
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0248549344448636,0.7203040893449507,0.2548409762101857
0.0319408692730768,0.6266993740193687,0.3413597567075545
0.0283225173280815,0.7427335727370146,0.2289439099349039
0.135191930306078,0.7946940542058043,0.0701140154881177
0.0116527706455547,0.3819359299059555,0.6064112994484898
0.008507507956212,0.2951889371848257,0.6963035548589622
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0056761854712272,0.2242960273591626,0.7700277871696102
0.0473740491229499,0.7534407664543078,0.1991851844227424
0.8918204513233519,0.100139792350521,0.0080397563261272
0.030457969868399,0.2894128571801366,0.6801291729514644
0.0646643777986708,0.7247652899508881,0.2105703322504411
0.0827180023361443,0.8057138439587448,0.1115681537051109
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0261551343820506,0.7964255157062361,0.1774193499117132
0.0155022543269411,0.7267302640186943,0.2577674816543646
0.0336223542690277,0.6421989798545837,0.3241786658763885
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0175660001593045,0.813202757469426,0.1692312423712694
0.0238063658719798,0.8284690015521554,0.1477246325758648
0.0624068318845368,0.8613606883889592,0.076232479726504
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.4760455368476188,0.4783237456650937,0.0456307174872874
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.004507916604094401,0.07715358739607231,0.9183384959998333
0.0194876145857787,0.4832036523220883,0.497308733092133
0.8495237985537164,0.1396287258645282,0.0108474755817554
0.0267621169995008,0.7509287679671731,0.2223091150333261
0.0736883337563524,0.8267298956759198,0.0995817705677278
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.232080688299552,0.6784401091584589,0.0894792025419891
0.0175224226294503,0.2717197840506579,0.7107577933198918
0.0210341473553238,0.7611414705089316,0.2178243821357446
0.0218665669441245,0.8125391420899524,0.1655942909659231
0.0191165938452805,0.4536394254914574,0.5272439806632621
0.2255751855842824,0.3731261900999006,0.4012986243158169
0.0307559768173257,0.7236556114248495,0.2455884117578248
0.2255751855842824,0.3731261900999006,0.4012986243158169
